pageid,title,cleaned_member,intro_text,genres
362802,Det Ny Kammerkor,[],"<p><b>Det Ny Kammerkor</b> blev stiftet den 29. august 2000. Det skete på baggrund af en fusion mellem de to kammerkor: Corda Vocale, stiftet af Claus Thorenfelt i 1985 og Vocalerne, stiftet af Mogens Helmer Petersen i 1988. Initiativet til fusionen blev taget af de to bestyrelser, da Corda Vocale manglede en dirigent, og Vocalerne manglede sangere. 
Det Ny Kammerkor har siden 2000 været dirigeret af organist og kantor ved Helligåndskirken i Århus Anders Gaden. Koret arbejder målrettet for gode musikalske og sociale oplevelser.
</p><p>Koret synger alt overvejende a capella musik. Her strækker repertoiret fra Monteverdis madrigaler over romantiske værker af Mendelssohn, Brahms og Bruckner til nyere korlyrik af Britten, Poulenc, Duruflé, Schultz, Holmboe, Nørgaard, Buchenberg, Whitacre samt mange flere.
</p><p>Korets koncerter er publikumsvenlige og bringer tilhørerne igennem et forløb, hvor samtlige sange introduceres grundigt. Programmet består altid af noget forholdsvist kendt, men blandet med mere ukendte, ofte nyere kompositioner, der i højere grad udfordrer og udvider tilhørernes lyttevaner.
</p><p>Det ny kammerkor har siden stiftelsen haft et højt aktivitetsniveau og har bl.a. deltaget i flere internationale korkonkurrencer:
April 2007, Deltagelse i International Korkonkurrence i Tallinn, Estland. Juni 2006, Deltagelse i ""Florilège Vocal de Tours"", Frankrig. Maj 2006, Optagelse af DR-udsendelsen ""Før Søndagen"", som blev vist i perioden 22. juli – 30. september 2006. Juli 2005, deltagelse ved den 4. Internationale Brahmsfestival i Wernigerode, Tyskland. April 2004, deltagelse i den 20. Internationale korkonkurrence i Maribor, Slovenien. September 2009, deltagelse i International Choir Contest of Flanders, Maasmechelen, Belgien. August 2010, deltagelse i 1st Heart of Europe Choir Competition, Gelnhausen, Tyskland. Oktober 2016, deltagelse i ""Canta al Mar"" i Spanien, vinder af kategorien ""Chamber Choir"" med gulddiplom  samt sølvdiplom i kategorien ”Sacred Music”.
</p><p>I forbindelse med korets 10 års jubilæum i september 2010, udgav koret deres første CD med titlen 'Go Lovely Rose'. CD’en afspejler noget af det repertoire koret igennem de seneste år har arbejdet med, nemlig den moderne kompositionsmusik. 
</p>",[]
249326,DR Koncertkoret,[],"<p><b>DR KoncertKoret</b> (tidligere <i>DR Radiokoret</i>) er et professionelt vokalensemble, der er tilknyttet DR (Danmarks Radio). Dannet i 1932 som koncertkor til DR SymfoniOrkestret. Har medvirket ved Torsdagskoncerter med værker som Verdis Requiem, Beethovens Missa solemnis, Carl Orffs Carmina burana, Hans Werner Henzes Medusas Tømmerflåde og talrige danske uropførelser, bl.a. Per Nørgårds 3. symfoni.
</p>",['choral']
674947,DR Pigekoret,[],"<p><b>DR Pigekoret</b> (frem til 2001 <b>Radioens Pigekor</b> eller uofficielt <b>Radiopigekoret</b>) er et dansk pigekor, som Danmarks Radio etablerede i 1938 som pendant til Statsradiofoniens Drengekor, der blev oprettet i 1929. Korets chefdirigent fra 2013 til 2023 var Phillip Faber. Chefdirigentposten blev i august 2023 overtaget af Charlotte Rowan.
</p><p>I 1983 ville DR nedlægge pigekoret, hvorefter Københavns Radio overtog pigekoret indtil 1999, hvor DR overtog pigekoret på ny.
</p><p>DR ville samtidigt nedlægge DR Drengekoret, og da Københavns Radio ikke ønskede at overtage drengekoret blev det nedlagt. Drengekoret blev senere genoprettet i 2005.
</p><p>Pigekoret består af 50 piger mellem 15 og 22 år.
</p><p>Repertoiret er bredt; fra klassiske danske sange over folkemusik til moderne rytmisk musik. Koret synger hvert år mere end 60 koncerter, og størstedelen finder sted rundt omkring i Danmark. Ved flere lejligheder har koret optrådt sammen med DR SymfoniOrkestret. Udover det har koret deres egne koncerter i DR's Koncertsal. Deriblandt Julekoncert og Mørkekoncert.
</p><p>Korsangerne i DR Pigekoret bliver primært hentet fra DR Korskolen, som består af DR Spirekoret (6-8 år), DR Børnekoret (9-11 år) og DR Juniorkoret (12-16 år). DR Juniorkoret er sidste led i DR's Korskole inden DR Pigekoret. Næsten 300 børn og unge går i DR Korskolen.
</p><p>Gennem mange år har DR Pigekoret rejst rundt til mange dele af verden.
</p>",['folk']
292994,DR VokalEnsemblet,"['Stephen Layton', 'Nina Fischer', 'Linnéa Lomholt', 'Christine Nonbo', 'Malene Nordtorp', 'Klaudia Kidon', 'Rikke Lender', 'Hanna-Maria Strand', 'Nina Bols Lundgren']","<p><b>DR VokalEnsemblet</b> er DRs lille kor, og består af 18 professionelle sangere.
</p><p>Ensemblet debuterede i januar 2007 og havde frem til 2012 Stephen Layton som særlig gæstedirigent. 1. maj 2011 til sommeren 2014 har Olof Boman været chefdirigent. Siden 1.oktober 2014 er chefdirigenten Marcus Creed. Koret har et bredt repertoire, men der sættes mere og mere fokus på barokmusik og nutidig musik. Korets medlemmer er typisk også solister, og en del har betydelige solistiske opgaver sideløbende med ensemblevirksomheden.
</p><p>VokalEnsemblet har udgivet et mindre antal albummer, som imidlertid har fået betydelig international pressesucces. Der kan bl.a. fremhæves <i>Half Monk, half Rascal</i> med musik af Poulenc, som blev nomineret til Grammy Award 2012 og P2prisen 2013. <i>The Nightingale</i> med koncerter for virtuos blokfløjte og virtuost vokalensemble med Michala Petri som solist, vandt den tyske ECHO-pris 2012, og er nomineret til den amerikanske Grammy 2013. Albummet <i>Libra</i> med tre større korværker af Per Nørgård, og albummet <i>Drømte mig en Drøm</i> med ældre og nye danske sange i arrangementer med blokfløjte - også her med Michala Petri. I 2015 udmærkedes ensemblets Messiaen-cd med den franske Diapason d’or <sup>(<span title='""Diapason d’or"" på engelsk Wikipedia'>en</span>)</sup> .
</p>",['choral']
385042,Det Danske Drengekor,[],"<p><b>Det Danske Drengekor</b> blev stiftet i 1943 af Jørgen Bremholm under navnet Parkdrengekoret. I 1972 fik koret sit nuværende navn. Prins Joachim er protektor for Det Danske Drengekor.
</p><p>Koret har en virksomhed der blandt andet indbefatter indspilninger og udgivelser af musik samt koncerter og andre optrædener herunder optrædener i tv og reklamefilm. Medlemmer af koret synger også som en del af børnekoret på <i>Operaen</i> på Det Kongelige Teater. Siden august 2023 har koret tillige været tilknyttet Lindevang Kirke på Frederiksberg og indgår som en del af kirkemusikken der.
</p><p>Koret indspillede i 1993, sammen med Thomas Eje, Trio Rococo, Niels-Henning Ørsted Pedersen, Niels Lan Doky og Alex Riel, cd'en <i>Sangen er et eventyr</i> med musik af Frederik Magle og sangtekster af Mimi Heinrich over H.C. Andersens eventyr.
</p>",['opera']
1159465,Gospel-kids,[],"<p><b>Gospel-kids</b> er et netværk af forskellige børnekor, som har tilhørsforhold til Gospel-kids Danmark.
</p><p>Visionen  startede med Inger Lise Møller i 2003, da hun ønskede, at børn skulle have muligheden for at udtrykke glæde gennem bevægelser og sang, glæde for Gud, for hans gaver og for hinanden. Hun nåede aldrig at se visionen, da hun døde i en tidlig alder. I dag findes der omkring 25 Gospel-kids grupper i Danmark. Gospel-kids Danmark er et samarbejde mellem Danmarks Folkekirkelige Søndagsskoler og IM-musik, som er Indre Missions musikarbejde.
</p>",['gospel']
273310,Gospelkoret Joyful Voices,[],"<p><b>Gospelkoret Joyful Voices</b> har eksisteret siden 1992 og er dermed Odenses ældste gospelkor. Koret er tilknyttet Baptistkirken i Odense og har årligt både gospel koncerter i og uden for kirken.
Koret består af omkring 60 medlemmer i en bred aldersgruppe, fra 15 år og opefter.
</p><p>Koret har 4 stemmegrupper: Sopran, Alt, Tenor og Bas
</p><p>Koret ledes af Caroline Møller Mouritsen sammen med korets faste pianist Theis Langland begge professionelle musikere
</p>",['gospel']
148276,Herning Kirkes Drengekor,"['Peter Lodahl', 'Michael Lindberg (3)']","<p><b>Herning Kirkes Drengekor</b> er stiftet i 1949 af daværende organist ved Herning Kirke Cort Cortsen. Koret hører til blandt Danmarks ældste drenge- mandskor.
</p><p>I dag består koret af omkring 45 drenge og unge mænd og ledes af organist Charlotte Rowan (siden 2020). Drengene begynder som regel i 8-9 års-alderen i korets forskole. Drengekorets medlemmer undervises i sang på Den Jyske Sangskole. Herning Kirkes Drengekor har siden 2001 haft en samarbejdsaftale med Den Jyske Opera.
</p><p>For mange af kormedlemmerne er årene i Herning Kirkes Drengekor og Den Jyske Sangskole indledningen til en professionel musikerkarriere, og Drengekoret har i flere år leveret sangere til landets musikkonservatorier og Den Kongelige Operas solistskole, Operaakademiet.
</p><p>Drengekoret synger til gudstjenester i Herning Kirke. Desuden afholdes årligt omkring 25 koncerter i Danmark, og i de senere år har koret ligeledes turnéret i det meste af Europa samt Californien, med koncerter i bl.a. alle Danmarks domkirker, Radiohusets Koncertsal, Sct. Pauls Cathedral, Grace Cathedral i San Francisco og Sydney Opera House. Koret har besøgt England, Ungarn, Norge, Sverige, Finland, Tyskland, Island, Polen, Baltikum, Skotland, Færøerne, Californien, Minnesota, Iowa og Australien.
</p><p>Koret har arbejdet sammen med dirigenterne <i>Sir David Willcocks</i> og <i>John Hiccocks</i> fra England og <i>Miltiades Caridis</i> fra Grækenland.
</p><p>Herning Kirkes Drengekor har indspillet en række cd-er, lavet flere udsendelser til dansk fjernsyn og er blevet transmitteret i dansk, engelsk og islandsk radio.
</p>",['opera']
986798,Holbæk Sangkor,[],"<p><b>Holbæk Sangkor</b> er et dansk sangkor i Holbæk. Koret blev stiftet 16. april 1850 og er dermed et af Danmarks ældste kor.
</p><p>Koret var et rent mandskor frem til 1960, hvor det blev et blandet kor. Koret øver en gang en ugen og har omkring 50 medlemmer.
</p><p>Holbæk Sangkors dirigent har været Morten Føns-Sønderskov siden januar 2012. Blandt tidligere dirigenter kan nævnes Folmer Hviid, som var korets dirigent i 41 år. I forbindelse med korets 160 års-jubilæum i 2010 fik Holbæk Sangkor Nordea Fondens Kulturpris på kr. 10.000.
</p>",[]
757232,Horne Mandskor af 1845,[],"<p><b>Horne Mandskor af 1845</b> er et mandskor etableret 1. juni 1845 i Horne på Fyn. Formålet var at indøve flerstemmige salmer og sange. 
</p><p>Koret har ca. 45 medlemmer og er et af Danmarks ældste bestående mandskor. Studenter-Sangforeningen fra 1839 er ældre.
</p><p>Begrundelsen fra 1845 lød
</p>

<p>Korets repertoire er såvel gamle danske sange som nye udenlandske; indholdet spænder fra kirkemusik til drikkeviser, fra serenade til opera.
</p><p>Koret er medlem af Dansk Sanger-Forbund, og det har givet koncerter i blandt andet Slesvig Domkirke, Gråsten Slotskirke og medvirket ved koncerter i  blandt andet Københavns domkirke og Ribe Domkirke. 
</p>",['opera']
659352,IKI,[],"<p><i><b>IKI</b></i> er et dansk vokalensemble bestående af kvinder fra Danmark, Norge og Finland, og musikken er improviseret i en stil der blander klassisk, jazz, pop og avant-garde.
I 2011 blev deres udgivelse <i>IKI</i> kåret som Årets Danske Vokaljazzudgivelse under Danish Music Award Jazz.
Den 11. november 2014 udgav de <i>Lava</i>, deres andet album der var indspillet på Island og som var et samarbejde med guitaristen Hilmar Jensson.
Bandet udgav albummet <i>Oracle</i> i foråret 2018, et samarbejde med lydkunstner og producer Mike Sheridan.
</p><p>Gruppen består per 2018 af Kamilla Kovacs, Anna Mose, Guro Tveitnes, Johanna Sulkunen og Jullie Hjetland.
Tidligere har Mari Tveito, Sofie Holm, Mia Marlen Berg, Anna Maria Björnsdóttir og Mette Skou været i ensemblet.
</p>","['pop', 'jazz', 'choral', 'sound art']"
704365,Kammerkoret Camerata,[],"<p><b>Kammerkoret Camerata</b> er et professionelt arbejdende amatørkor bestående af ca. 28 rutinerede sangere grundlagt af dirigenten Per Enevold i 1965.
</p><p>Korets repertoire spænder vidt fra kirkemusik til underholdningsmusik, men med fokus på klassisk vesteuropæisk a cappella-musik. Camerata har et højt aktivitetsniveau med mange koncerter og turnéer både i Danmark og resten af verden. Foruden en række a cappella-koncerter opsætter koret hvert år to oratorier, hvoraf Händels Messias tre aftener op til jul trækker fulde huse i Holmens Kirke i København og er blevet en fast del af Københavns klassiske musikliv.
</p><p>Camerata har igennem årene indspillet utallige cd’er med musik af bl.a. Carl Nielsen, Vagn Holmboe og Poul Ruders, en række cd’er med musik til tekster af danske digtere, og selvfølgelig Händels Messias, der vandt prisen for bedste klassiske udgivelse ved Dansk Grammy i 1999. Korets store engagement for at holde liv i det klassiske musikliv kommer endvidere til udtryk ved en række bestillingsværker, f.eks. det storstilede dansk-svenske værk <i>Nordic Stabat Mater</i> skrevet af komponisterne Svend Nielsen, Arne Mellnäs, Bent Lorentzen, Sven-David Sandström og Ib Nørholm.
</p>",['choral']
929143,Kammerkoret Gock,[],"<p><b>Kammerkoret Gock </b> er et klassisk blandet a capella kammerkor med ca. 25 sangere fra Grindsted i Billund kommune, stiftet ved en julefrokost på Grindsted Gymnasium i 1984. Navnet Gock er oprindelig en forkortelse for ""Grindsted og Omegns Central Kor"". Koret er medlem af landsorganisationen Kor72, og har gennem årene bl.a. givet koncerter i England, Italien, Belgien, Litauen, Slovakiet og Island samt en lang række steder i Danmark, i 2017 bl.a. på Skagens Museum
</p>",[]
309022,Kastrup kammerkor,[],"<p><b>Kastrup Kammerkor</b> er et dansk amatørkor (blandet kor) med hjemsted på Amager. Koret er grundlagt i 1966 af udbrydere fra et andet kor på Amager.
</p><p>Koret giver normalt 10-12 koncerter om året og har desuden medvirket i pladeindspilninger, radioudsendelser mm. Ud over egne koncerter har koret med jævne mellemrum deltaget i større arrangementer i samarbejde med andre kor, orkestre og professionelle solister. Eksempelvis medvirkede koret i 2002 i opførelser af Mendelssohns ""Elias"" og i 2007 i Verdis <i>Requiem</i>.
</p><p>Parallelt med dette har koret opbygget et omfattende verdsligt repertoire med hovedvægten på nyere danske og nordiske korværker af bl.a. Bernhard Lewkovitch, Vagn Holmboe med mange flere. Til korets 40-års jubilæum i 2006 bestilte og uropførte koret Leif Martinussens ""Lyt, hvad er i luften"" til tekst af Agnete Nygaard.
</p><p>Kastrup Kammerkor har i en årrække turneret jævnligt skiftevis i Danmark og udlandet. Det er bl.a. blevet til ture til Østrig, Finland, Sverige, Irland, Estland, England og senest i 2007 Færøerne.
</p><p>Blandt korets dirigenter gennem tiden kan nævnes Kaare Hansen og Adam Faber. Siden 2000 ledes Kastrup Kammerkor af Karin Schmidt Andersen.
</p>",[]
52027,Det Kongelige Danske Musikkonservatoriums Børnekor,[],"<p><b>Det Kongelige Danske Musikkonservatoriums Børnekor</b> er et børnekor under Det Kongelige Danske Musikkonservatorium. Koret består af ca. 50 unge mennesker (drenge og piger) i alderen 11-18 år. Koret blev stiftet i 1978 af Margrete Enevold og har en alsidig koncertvirksomhed, ofte i samarbejde med andre kor og orkestre.
</p><p>Koret fungerer også som øvekor på for kommende kirkemusikere, musikpædagoger og kordirigenter på konservatoriet, og bygger på ønsket om at forene kunstneriske, pædagogiske og sociale hensyn i undervisnings- og koncertsammenhæng.
</p><p>Koret har et bredt repertoire, der spænder fra sange og salmer til større klassiske værker og nykomponeret musik. Koret udgiver cd'er og har turneret over hele verden.
</p><p>Dirigent fra 2000-2004 og igen fra 2007 er Bente Colding-Jørgensen. Koret har Kronprinsesse Mary som protektor.
</p>",[]
184263,Københavns Bachkor,[],"<p><b>Københavns Bachkor</b> er et københavnsk blandet kor, som blev stiftet i 1972 med det erklærede formål at gøre det københavnske koncertpublikum bekendt med Johann Sebastian Bachs vokalmusik – i særdeleshed hans kantater for soli, kor og orkester.
</p><p>Korets nuværende dirigent er Torsten Nielsen.
</p>",[]
120881,Københavns Drengekor,"['Hans Christian Andersen (2)', 'Kjeld Ingrisch']","<p><b>Københavns Drengekor</b> er et kor tilknyttet Sankt Annæ Gymnasium.
</p>",[]
1149431,Københavns Kammerkor,['Arne Bertelsen'],"<p><b>Københavns Kammerkor</b> var et klassisk kammerkor, der blev stiftet 19. januar 1944 af organist Arne Bertelsen. 
</p><p>Arne Bertelsen tiltrådte samme år som organist ved Messiaskirken i Hellerup og Københavns Kammerkor havde i flere årtier et frugtbart samarbejde med Messiaskirkens Ungdomskor og Kantori om opførelse af større værker.
</p><p>Københavns Kammerkor deltog i juni 1948 i en international korkonkurrence i Wales. Samme år udgav koret flere plader sammen med sangeren Frans Andersson med sangene <i>Jeg har hørt om en stad</i> og <i>Jeg ved et træ</i>, og ikke mindst <i>Den hellige stad</i>, som blev et radiohit. I 50’erne og 60’erne var Københavns Kammerkor aktivt med at opføre ny dansk kirkelig musik og samarbejdede blandt andet med Knud Jeppesen og Finn Viderø, som deltog på en rejse med koret til Oslo i 1949.
</p><p>Arne Bertelsen dirigerede Københavns Kammerkor i over 40 år frem til 1986, hvor Thomas von Jessen tog over. Koret gennemgik i 80’erne og 90’erne et generationsskifte og fik atter mod på store værker med orkester, bl.a. Johannespassionen i samarbejde med Niels Kjølhede i 99 og 01 og Messias, 1. og 2. del i 02 og 3. del i 04.
</p><p>Thomas von Jessen dirigerede koret til og med 1999. Derefter overtog Erik Poppe indtil sin død i 2003. Silvia Berg dirigerede koret fra 2003-08 og bragte nye samarbejdsrelationer med andre københavnske kor. Bl.a. stod koret i en årrække for et kulturnatsarrangement med flere andre kor i LiteraturHaus på Nørrebro.
</p><p>Siden 2008 er Københavns kammerkor blevet dirigeret af Alexander Noval og i samme periode har korets tilholdssted været Davids Kirke på Østerbro, hvor der igennem 2010'erne var et godt samarbejde med kirken om koncerter, herunder De 9 læsninger hvert år i december. I den periode har koret igen gennemført flere udlandsrejser til europæiske korarrangementer.
</p><p>Københavns Kammerkor omdannede sig i 2014 til et kvindekor og tog hul på et nyt repertoire af originale eller omarrangerede værker for lige stemmer. I maj 2023 opførtes Bob Chillcotts Nidaros Jazz Mass, som er komponeret i 2012.
</p><p>I marts 2024 måtte det 80-årige kor nedlægge sig selv som følge af manglende medlemstilgang.
</p>","['pop', 'jazz']"
